1.0035398230088486, -0.004934210526315819
1.9946902654867253, 0.0006578947368420796
2.998230088495575, 0
4.001769911504424, 0.002960526315789469
4.9929203539823, 0.008552631578947423
5.9964601769911505, 0.0148026315789474
7.000000000000003, 0.004276315789473684
8.994690265486728, 0.008552631578947423
9.998230088495578, 0.009210526315789558
11.001769911504425, 0.004934210526315874
11.992920353982303, 0.004276315789473684
12.99646017699115, 0.008223684210526327
13.987610619469027, 0.006578947368421073
